valid_miles,transport_type,weight,origin_kma,destination_kma,hour,month,dayofyear,weekday,year,quarter,predicted_rate
5.3105423693320555,VAN,18978.0,CT_HAR,MA_BOS,20,11,323,2,2020,4,3.359197486226536
6.6790965162934635,REEFER,7667.0,TX_ELP,CA_LAX,20,11,323,2,2020,4,1.9169862905328972
7.874355017280402,VAN,15000.0,CA_ONT,NY_SYR,20,11,323,2,2020,4,2.732180550628655
5.754475608311122,REEFER,28000.0,OH_COL,IL_CHI,21,11,323,2,2020,4,2.88968758915106
5.574053367981417,VAN,15526.0,TX_DAL,TX_ANT,21,11,323,2,2020,4,2.035906862220945
5.815919992779927,VAN,25000.0,NC_GRE,GA_ATL,21,11,323,2,2020,4,2.3458897621533032
6.130247723241109,VAN,16000.0,OH_COL,MO_STL,22,11,323,2,2020,4,1.7690277552302722
5.6643483842474245,REEFER,40000.0,PA_ALL,NY_ROC,22,11,323,2,2020,4,3.4442652340174815
7.649306807106359,VAN,34330.0,TX_DAL,OR_POR,22,11,323,2,2020,4,2.044217302622091
6.076035420515451,VAN,35880.0,TX_HOU,OK_OKC,22,11,323,2,2020,4,1.9317635064692023
6.785587645007929,REEFER,44000.0,IL_JOL,TX_DAL,23,11,323,2,2020,4,2.605958094589461
5.439556462342049,VAN,13034.0,TX_DAL,TX_HOU,0,11,324,3,2020,4,2.475209937301233
5.6131281063880705,VAN,15532.0,TX_DAL,TX_ANT,0,11,324,3,2020,4,1.9018336610968862
5.4143210694793895,VAN,8927.0,TX_DAL,TX_HOU,0,11,324,3,2020,4,2.5543594230344127
5.567580806848483,VAN,15294.0,TX_DAL,TX_LUB,0,11,324,3,2020,4,3.035295152648705
5.599680412509372,VAN,6594.60986328125,GA_ATL,NC_CHA,0,11,324,3,2020,4,2.378772727039977
5.59024038767443,VAN,15707.0,TX_DAL,TX_ANT,0,11,324,3,2020,4,2.08259005625299
5.901539856274512,VAN,14814.0,CA_ONT,UT_SLC,0,11,324,3,2020,4,2.9077769968089524
5.599680412509372,VAN,12715.7001953125,GA_ATL,NC_CHA,0,11,324,3,2020,4,2.387082800943536
5.6415523764687165,VAN,15620.0,TX_DAL,TX_ANT,0,11,324,3,2020,4,1.9583476950416574
5.630494635102181,VAN,14283.0,TX_DAL,TX_ANT,0,11,324,3,2020,4,2.014036529769123
5.599495488281491,VAN,14673.0,TX_DAL,TX_ANT,0,11,324,3,2020,4,2.047564328584591
5.559527165673058,VAN,17093.0,CA_ONT,NV_VEG,0,11,324,3,2020,4,3.044440957479535
5.277093745682507,VAN,9717.0,NC_GRE,WV_CHA,0,11,324,3,2020,4,2.9671655246331956
5.37017277524681,VAN,26647.0,CA_ONT,CA_FRS,0,11,324,3,2020,4,3.4836397730881297
5.303603358834598,VAN,14784.0,MI_RAP,IL_JOL,0,11,324,3,2020,4,2.8313342386288762
5.877735781779639,VAN,17110.0,TX_DAL,TX_LUB,0,11,324,3,2020,4,2.6545697424769434
5.303603358834598,VAN,14042.0,MI_RAP,IL_JOL,0,11,324,3,2020,4,2.7668242298398
5.303603358834598,VAN,15227.0,MI_RAP,IL_JOL,0,11,324,3,2020,4,2.8254016685349113
5.37017277524681,VAN,24582.0,CA_ONT,CA_FRS,0,11,324,3,2020,4,3.4607439930983634
4.901564199041894,VAN,13465.0,IN_TER,IL_JOL,0,11,324,3,2020,4,3.783736077525031
5.089446493323736,VAN,15851.0,NC_GRE,NC_RAL,0,11,324,3,2020,4,3.4341617296258082
5.356586274672012,VAN,15140.0,NC_GRE,NC_WIL,0,11,324,3,2020,4,2.372506862036944
5.2559316341321525,VAN,16296.0,NC_GRE,WV_CHA,0,11,324,3,2020,4,3.052445074286707
5.303603358834598,VAN,14781.0,MI_RAP,IL_JOL,0,11,324,3,2020,4,2.8313342386288762
5.685618524746506,VAN,18828.0,IL_JOL,OH_TOL,0,11,324,3,2020,4,4.704356049797073
5.269403372089816,VAN,14803.0,TN_NAS,TN_MEM,0,11,324,3,2020,4,2.5993428597437616
5.4223033193700365,VAN,15597.0,GA_ATL,GA_TIF,0,11,324,3,2020,4,2.6439730260897965
5.980909002327052,VAN,15798.0,TX_DAL,TX_LUB,0,11,324,3,2020,4,2.1515259816096055
6.470489839421989,VAN,15461.0,TX_DAL,TX_ELP,0,11,324,3,2020,4,1.100599882090359
5.696522808841709,VAN,43000.0,MD_BAL,NC_RAL,1,11,324,3,2020,4,3.443414575041396
4.435567419681045,VAN,78001.0,PA_HAR,PA_HAR,1,11,324,3,2020,4,7.40285736316283
4.435567419681045,VAN,39000.0,PA_HAR,PA_HAR,1,11,324,3,2020,4,6.952044427422935
5.939118082814581,VAN,12957.0,MO_STL,AR_FAY,1,11,324,3,2020,4,2.062978180086386
5.63264442497778,VAN,10851.0,TX_DAL,TX_HOU,2,11,324,3,2020,4,2.258663755103887
6.056784013228625,VAN,6786.0,TX_DAL,TX_MCA,2,11,324,3,2020,4,1.2457069667107532
5.089692878774761,VAN,16506.0,NY_ELM,NY_ALB,3,11,324,3,2020,4,5.392908200639681
5.561027710884098,VAN,16476.0,TX_DAL,TX_ANT,4,11,324,3,2020,4,2.0475775047008167
5.989637852250537,VAN,42000.0,TX_LUB,TX_ANT,5,11,324,3,2020,4,3.1971782360856262
6.521445526321086,VAN,13376.0,KY_LOU,PA_ALL,5,11,324,3,2020,4,3.7343838080946443
6.09807428216624,VAN,35000.0,PA_PHI,ME_AUG,5,11,324,3,2020,4,4.097453277415608
6.260154890051139,VAN,35000.0,PA_PHI,NC_CHA,5,11,324,3,2020,4,1.8531323788960081
6.260154890051139,VAN,35000.0,PA_PHI,NC_CHA,5,11,324,3,2020,4,1.8531323788960081
6.260154890051139,VAN,35000.0,PA_PHI,NC_CHA,5,11,324,3,2020,4,1.8531323788960081
6.811112216655526,VAN,13562.0,TN_MEM,MD_BAL,5,11,324,3,2020,4,2.4323893622534176
6.40623619034854,VAN,41200.0,NC_CHA,FL_LAK,5,11,324,3,2020,4,3.240775306818633
6.097354905894652,VAN,42000.0,TN_CHA,FL_JAX,5,11,324,3,2020,4,2.780833051186879
5.8344890907447615,VAN,6000.0,NC_RAL,PA_HAR,5,11,324,3,2020,4,3.621444372252392
6.5356765721822905,VAN,23310.0,TN_NAS,TX_DAL,5,11,324,3,2020,4,3.0691700144173395
4.832305758571839,VAN,35000.0,PA_PHI,NJ_ELI,5,11,324,3,2020,4,6.160372312707614
4.697475840076078,VAN,35000.0,PA_PHI,PA_PHI,5,11,324,3,2020,4,7.2121180713772794
6.030829474762318,VAN,42000.0,TN_CHA,MS_JAC,5,11,324,3,2020,4,2.8563130897977818
6.408512300370603,VAN,42000.0,IL_BLO,VA_WIN,5,11,324,3,2020,4,2.675694557657078
6.595507235904276,VAN,44000.0,PA_HAR,WI_MIL,5,11,324,3,2020,4,1.8121432793228638
6.408512300370603,VAN,19793.0,IL_BLO,VA_WIN,5,11,324,3,2020,4,2.618202377381041
3.901972669574645,VAN,10928.0,AL_BIR,AL_BIR,5,11,324,3,2020,4,8.181082237069782
7.686304652678388,VAN,28350.0,TN_KNO,CA_LAX,5,11,324,3,2020,4,1.349479742954958
6.097354905894652,VAN,42000.0,TN_CHA,FL_JAX,5,11,324,3,2020,4,2.780833051186879
6.790738208139539,VAN,39000.0,MO_STL,PA_PHI,5,11,324,3,2020,4,3.583885320727842
6.785452048112049,VAN,39000.0,PA_PHI,MO_STL,5,11,324,3,2020,4,1.9076744877086742
6.785452048112049,VAN,39000.0,PA_PHI,MO_STL,5,11,324,3,2020,4,1.9076744877086742
6.790738208139539,VAN,39000.0,MO_STL,PA_PHI,5,11,324,3,2020,4,3.583885320727842
6.785452048112049,VAN,39000.0,PA_PHI,MO_STL,5,11,324,3,2020,4,1.9076744877086742
7.5194645886103615,FLATBED,45300.0,GA_ATL,UT_SLC,5,11,324,3,2020,4,2.3330943917658478
5.980150787207709,VAN,13508.0,OH_CLE,PA_ALL,5,11,324,3,2020,4,4.357790661848783
5.980150787207709,VAN,8493.0,OH_CLE,PA_ALL,5,11,324,3,2020,4,4.28838271625382
7.664867429084382,VAN,40994.0,NJ_ELI,MT_MIS,5,11,324,3,2020,4,2.3100303093036656
7.799761522979511,VAN,13000.0,GA_ATL,CA_STK,5,11,324,3,2020,4,1.3753835172440363
7.799761522979511,VAN,12920.0,GA_ATL,CA_STK,5,11,324,3,2020,4,1.3753835172440363
5.257078608990721,VAN,18500.0,GA_ATL,AL_BIR,5,11,324,3,2020,4,3.8838203003435128
5.441508177048147,VAN,13500.0,TX_FTW,TX_HOU,5,11,324,3,2020,4,3.0089539238700738
5.111626291948723,VAN,17700.0,GA_ATL,AL_MON,5,11,324,3,2020,4,4.551980041379682
7.554628158694517,VAN,18005.0,WI_EAU,CA_ONT,5,11,324,3,2020,4,1.6418449608578527
5.779446337079772,VAN,25000.0,TN_CHA,NC_CHA,5,11,324,3,2020,4,3.1069551542290115
5.980934291966674,REEFER,42000.0,MD_BAL,MA_BOS,5,11,324,3,2020,4,3.4602685712964982
6.417385703649731,VAN,40000.0,TN_KNO,MI_RAP,5,11,324,3,2020,4,2.3874101815185296
5.913016420583661,VAN,35000.0,PA_PHI,NH_BRI,5,11,324,3,2020,4,4.691533067951892
6.09807428216624,VAN,35000.0,PA_PHI,ME_AUG,5,11,324,3,2020,4,4.097453277415608
6.603537254437676,VAN,15000.0,AL_DEC,MD_BAL,5,11,324,3,2020,4,3.7171179754031822
6.432779347367059,VAN,42000.0,MD_BAL,KY_LOU,5,11,324,3,2020,4,1.199019649147729
6.624330812989889,REEFER,29300.0,PA_ALL,IL_JOL,5,11,324,3,2020,4,2.120398828176981
6.596872796701854,VAN,42000.0,NJ_ELI,KY_LOU,5,11,324,3,2020,4,1.391549429723361
6.624330812989889,REEFER,29300.0,PA_ALL,IL_JOL,5,11,324,3,2020,4,2.120398828176981
6.596872796701854,VAN,42000.0,NJ_ELI,KY_LOU,5,11,324,3,2020,4,1.391549429723361
7.700367591976723,FLATBED,45000.0,GA_ATL,CA_LAX,5,11,324,3,2020,4,1.796920844092527
6.90495136389071,REEFER,40000.0,PA_ALL,FL_JAX,5,11,324,3,2020,4,3.102497115997496
6.90495136389071,REEFER,40000.0,PA_ALL,FL_JAX,5,11,324,3,2020,4,3.102497115997496
5.9226502147618385,VAN,43651.0,PA_ALL,OH_CLE,5,11,324,3,2020,4,2.5963449132578127
4.90527477843843,VAN,44000.0,OK_OKC,TX_DAL,5,11,324,3,2020,4,3.7187139142213264
5.974140358395129,REEFER,42000.0,MA_BOS,MD_BAL,5,11,324,3,2020,4,3.1077605636732875
6.790738208139539,VAN,39000.0,MO_STL,PA_PHI,5,11,324,3,2020,4,3.583885320727842
5.913016420583661,VAN,35000.0,PA_PHI,NH_BRI,5,11,324,3,2020,4,4.691533067951892
5.080472291630422,VAN,35000.0,PA_PHI,MD_BAL,5,11,324,3,2020,4,6.006433539098181
3.6712244994619976,VAN,35000.0,PA_PHI,PA_ALL,5,11,324,3,2020,4,16.438046336963637
5.532994129541812,VAN,35000.0,PA_PHI,PA_PIT,5,11,324,3,2020,4,4.124679150378253
6.715904453798819,VAN,12398.0,IL_QUI,NC_CHA,5,11,324,3,2020,4,2.919649303453896
5.817111159963204,VAN,23950.0,TX_AUS,TX_LAR,5,11,324,3,2020,4,1.425413444001992
6.509216112760539,VAN,43500.0,PA_PHI,IN_IND,5,11,324,3,2020,4,1.839239608519281
6.4722071397567795,VAN,42000.0,PA_PHI,IN_SBD,5,11,324,3,2020,4,2.0130752587685508
6.848005274576363,VAN,42000.0,PA_HAR,TN_MEM,5,11,324,3,2020,4,1.345411035452315
6.6760754120352415,VAN,41640.0,TX_HOU,GA_ATL,5,11,324,3,2020,4,2.3809093853919148
5.431973778060253,VAN,22593.0,IA_CED,IL_JOL,5,11,324,3,2020,4,3.3612840955860523
6.417385703649731,VAN,40000.0,TN_KNO,MI_RAP,5,11,324,3,2020,4,2.3874101815185296
4.70247837953024,REEFER,25000.0,IL_RFD,WI_MIL,5,11,324,3,2020,4,7.278791838033259
6.6760754120352415,VAN,41640.0,TX_HOU,GA_ATL,5,11,324,3,2020,4,2.3809093853919148
5.244916622012459,VAN,6706.0,MO_KAN,IA_DES,5,11,324,3,2020,4,3.581794562798414
6.870572487854421,VAN,24697.0,IL_JOL,TX_DAL,5,11,324,3,2020,4,1.9749895480009068
6.053100404925327,VAN,35000.0,WA_SEA,OR_MED,5,11,324,3,2020,4,2.2989612677350113
6.562090923992009,VAN,17220.0,SC_GRE,IL_BLO,5,11,324,3,2020,4,2.481723488834742
6.993207905944622,VAN,23424.0,TX_ANT,FL_JAX,5,11,324,3,2020,4,2.6512615408260025
5.532994129541812,VAN,35000.0,PA_PHI,PA_PIT,5,11,324,3,2020,4,4.124679150378253
5.439165675135416,FLATBED,42000.0,IL_ROC,WI_MIL,5,11,324,3,2020,4,3.7779602691057192
6.790738208139539,VAN,39000.0,MO_STL,PA_PHI,5,11,324,3,2020,4,3.583885320727842
6.030829474762318,VAN,42000.0,TN_CHA,MS_JAC,5,11,324,3,2020,4,2.8563130897977818
5.030437921392435,VAN,20000.0,MI_DET,OH_TOL,5,11,324,3,2020,4,2.5820831779425437
5.461625966016435,VAN,42554.0,OK_TUL,AR_LIT,5,11,324,3,2020,4,3.270715131764027
7.75045970249216,VAN,21000.0,TN_KNO,NV_REN,5,11,324,3,2020,4,2.1132168875535435
6.40623619034854,VAN,41200.0,NC_CHA,FL_LAK,5,11,324,3,2020,4,3.240775306818633
6.771442888478598,FLATBED,47500.0,TN_MEM,SD_SXF,5,11,324,3,2020,4,2.8800372968537027
5.299017118612687,VAN,25000.0,TX_DAL,TX_AUS,5,11,324,3,2020,4,2.533478243234364
7.678562335031789,VAN,10000.0,AZ_PHO,PA_PIT,5,11,324,3,2020,4,1.9857442607331308
7.678927771561417,VAN,10000.0,PA_PIT,AZ_PHO,5,11,324,3,2020,4,1.8191497634132547
7.678562335031789,VAN,10000.0,AZ_PHO,PA_PIT,5,11,324,3,2020,4,1.9857442607331308
7.911250720392959,REEFER,40000.0,NJ_ELI,CA_ONT,5,11,324,3,2020,4,1.2915832590584693
6.317706034403332,VAN,43000.0,TX_MCA,TX_FTW,5,11,324,3,2020,4,2.7765227951954996
6.478816833433772,VAN,44068.0,FL_LAK,LA_NEW,5,11,324,3,2020,4,1.3519274776377483
6.317706034403332,VAN,43000.0,TX_MCA,TX_FTW,5,11,324,3,2020,4,2.7765227951954996
5.9758431352069765,VAN,40715.0,TX_HOU,TX_MCA,5,11,324,3,2020,4,1.0933317058071588
7.762536543333632,VAN,20000.0,GA_ATL,CA_FRS,5,11,324,3,2020,4,1.5569819922465238
7.9036997306242265,FLATBED,40000.0,CA_LAX,MD_BAL,5,11,324,3,2020,4,2.780822321484402
6.273160031423042,VAN,40994.0,SC_GRE,FL_LAK,5,11,324,3,2020,4,3.3780917426652453
6.23891036711726,VAN,10630.0,OH_COL,PA_ALL,5,11,324,3,2020,4,3.6917493283404745
5.99351246699837,VAN,35288.0,CA_SFR,CA_ONT,5,11,324,3,2020,4,2.675001973038341
6.5761073728703145,VAN,40000.0,TN_KNO,NY_ELM,5,11,324,3,2020,4,3.7081872097855766
5.1101789060151495,REEFER,18000.0,NJ_ELI,CT_HAR,5,11,324,3,2020,4,5.733256181966735
7.799761522979511,VAN,13000.0,GA_ATL,CA_STK,5,11,324,3,2020,4,1.3753835172440363
5.656201570492159,VAN,44443.0,TX_HOU,TX_DAL,5,11,324,3,2020,4,1.956558451712933
5.182345224565776,FLATBED,42000.0,GA_SAV,FL_JAX,5,11,324,3,2020,4,3.8439977489292376
6.2690773256371175,VAN,43485.0,GA_TIF,NC_RAL,5,11,324,3,2020,4,2.6156897853713317
4.845760626914215,VAN,35000.0,PA_PHI,NJ_ELI,5,11,324,3,2020,4,6.160372312707614
6.479246667725544,VAN,26620.0,CA_ONT,UT_SLC,5,11,324,3,2020,4,4.3346999076482895
6.811112216655526,VAN,13562.0,TN_MEM,MD_BAL,5,11,324,3,2020,4,2.4323893622534176
6.811112216655526,VAN,13562.0,TN_MEM,MD_BAL,5,11,324,3,2020,4,2.4323893622534176
6.811112216655526,VAN,13562.0,TN_MEM,MD_BAL,5,11,324,3,2020,4,2.4323893622534176
5.1101789060151495,REEFER,18000.0,NJ_ELI,CT_HAR,5,11,324,3,2020,4,5.733256181966735
6.0356010133961355,VAN,42500.0,PA_PIT,IN_GRY,5,11,324,3,2020,4,2.282676644261842
5.602856601077416,VAN,11000.0,VA_WIN,NC_GRE,5,11,324,3,2020,4,3.469564673389723
6.4440040354287556,VAN,22854.0,TN_NAS,OK_TUL,5,11,324,3,2020,4,2.990670291768215
5.472396711019598,VAN,15431.0,OH_COL,IN_IND,5,11,324,3,2020,4,2.984726815477484
6.5761073728703145,VAN,40000.0,TN_KNO,NY_ELM,5,11,324,3,2020,4,3.7081872097855766
6.377865725962639,FLATBED,46000.0,NC_CHA,FL_LAK,5,11,324,3,2020,4,3.085786968407453
7.405070070415567,VAN,15000.0,TX_FTW,NY_BRN,5,11,324,3,2020,4,1.9918604258775032
6.527519242774116,VAN,42350.0,VA_RCH,IN_FTW,5,11,324,3,2020,4,2.6608149558944736
4.5705787254226244,VAN,45500.0,NY_ELM,NY_SYR,5,11,324,3,2020,4,6.0021719424571875
6.961665659725784,VAN,37484.0,TX_LUB,CA_ONT,5,11,324,3,2020,4,1.4250553621168307
6.159813938598312,VAN,40520.0,TX_HOU,TX_MCA,5,11,324,3,2020,4,1.1088296329607275
5.9758431352069765,VAN,42204.0,TX_HOU,TX_MCA,5,11,324,3,2020,4,0.994366245902597
5.9758431352069765,VAN,42204.0,TX_HOU,TX_MCA,5,11,324,3,2020,4,0.994366245902597
6.854502186126055,VAN,37929.0,OH_COL,TX_DAL,5,11,324,3,2020,4,2.9759149087839685
6.854502186126055,VAN,36720.0,OH_COL,TX_DAL,5,11,324,3,2020,4,2.9430757401267633
4.46544823228481,FLATBED,45500.0,NY_ELM,PA_ALL,5,11,324,3,2020,4,6.87317573072181
6.207382041034893,VAN,42210.0,IN_IND,TN_CHA,5,11,324,3,2020,4,2.9342203214683327
6.428234532649785,VAN,41999.0,IL_CHI,AR_FAY,5,11,324,3,2020,4,3.105114489846343
6.57279988453801,VAN,42368.0,IL_CHI,PA_ALL,5,11,324,3,2020,4,3.7774494659170714
6.189085128668505,VAN,40994.0,CA_STK,OR_MED,5,11,324,3,2020,4,3.7363886075636623
5.2934555609978675,FLATBED,45400.0,IL_ROC,IL_CHI,5,11,324,3,2020,4,2.654196646388554
6.463232252086157,VAN,21200.0,CA_STK,WA_SEA,5,11,324,3,2020,4,3.2406722873425733
5.227304563261748,VAN,6000.0,AL_BIR,GA_ATL,5,11,324,3,2020,4,3.2297331262721154
4.8911007712576815,VAN,43178.0,IN_IND,OH_TOL,5,11,324,3,2020,4,3.82451037205525
6.236369590203704,VAN,8106.0,AL_DEC,NC_GRE,5,11,324,3,2020,4,1.9784922682882522
7.136268372840675,VAN,11797.0,IL_JOL,FL_LAK,5,11,324,3,2020,4,3.1863622219783525
7.023669925320466,VAN,38408.0,TX_LUB,GA_ATL,5,11,324,3,2020,4,1.7949174851436445
6.891463309501741,VAN,11797.0,IL_JOL,CO_DEN,5,11,324,3,2020,4,3.025504961756254
6.562090923992009,VAN,14268.0,SC_GRE,IL_BLO,5,11,324,3,2020,4,2.313096360030692
5.817527783426802,VAN,17220.0,SC_GRE,TN_NAS,5,11,324,3,2020,4,2.9598233145264303
5.413430146449273,REEFER,15504.0,MA_SPR,PA_ALL,5,11,324,3,2020,4,2.9894743463231213
7.1349784854562515,VAN,11797.0,IL_JOL,FL_LAK,5,11,324,3,2020,4,3.1863622219783525
6.505335547314802,VAN,17220.0,SC_GRE,MO_STL,5,11,324,3,2020,4,2.045143532918507
6.336754971072486,VAN,26633.0,NJ_ELI,NC_CHA,5,11,324,3,2020,4,1.8617063385088974
7.184219638201041,VAN,12919.0,NV_VEG,TX_DAL,5,11,324,3,2020,4,3.058137048477046
7.398357816954474,VAN,15000.0,TX_FTW,NY_BRN,5,11,324,3,2020,4,1.9868453089087885
6.104123392513015,VAN,33561.0,OH_COL,MO_STL,5,11,324,3,2020,4,2.0610080966361566
4.845760626914215,VAN,35000.0,PA_PHI,NJ_ELI,5,11,324,3,2020,4,6.160372312707614
7.342002220144283,VAN,8648.0,CA_ONT,TX_HOU,5,11,324,3,2020,4,3.3080923830972084
6.032198549475791,VAN,14082.0,OH_CLE,PA_HAR,5,11,324,3,2020,4,4.149465145027612
6.538429235150481,VAN,42000.0,KY_LOU,NY_ELM,5,11,324,3,2020,4,3.5967328444711857
5.038250441338322,VAN,43178.0,IL_TAY,IL_JOL,5,11,324,3,2020,4,2.854894138596671
7.099606277931382,VAN,12410.0,IL_JOL,FL_LAK,5,11,324,3,2020,4,3.2333703872942
7.089168118167021,VAN,10734.0,IL_JOL,FL_LAK,5,11,324,3,2020,4,3.0075233521490645
4.845760626914215,VAN,35000.0,PA_PHI,NJ_ELI,5,11,324,3,2020,4,6.160372312707614
5.546348585742122,VAN,15010.0,TX_DAL,TX_ANT,5,11,324,3,2020,4,2.0911753991109134
5.59024038767443,VAN,14706.0,TX_DAL,TX_ANT,5,11,324,3,2020,4,2.099850506976151
6.128396428215359,VAN,15053.0,TX_DAL,TX_LUB,5,11,324,3,2020,4,2.92726103088875
5.663307663275889,VAN,30853.0,MI_DET,IL_JOL,7,11,324,3,2020,4,1.9516283136208363
5.2171072780231675,VAN,39520.0,IN_IND,IL_JOL,7,11,324,3,2020,4,2.7308463684428976
5.764563908625497,VAN,14699.0,MS_JAC,LA_SHR,7,11,324,3,2020,4,2.770041300535519
5.462135477683694,VAN,14915.0,CA_STK,NV_REN,7,11,324,3,2020,4,3.224511025750148
5.333491459233376,VAN,16036.0,CA_STK,NV_REN,7,11,324,3,2020,4,3.292717025767453
6.197258447666412,VAN,13410.0,TX_DAL,TX_MCA,7,11,324,3,2020,4,1.0815403369153502
4.489759317351298,VAN,32919.0,IL_BLO,IL_JOL,8,11,324,3,2020,4,6.555350586754426
4.917056991818355,VAN,11732.0,WI_MAD,IL_JOL,8,11,324,3,2020,4,3.3207766317159093
5.672429363409319,VAN,23915.900390625,TN_NAS,MO_STL,8,11,324,3,2020,4,2.4975286902458786
5.965377243668839,VAN,23915.900390625,TN_NAS,OH_COL,8,11,324,3,2020,4,2.9370738248477055
3.703521734610055,VAN,44928.0,TX_DAL,TX_FTW,9,11,324,3,2020,4,13.02525319086777
4.432006548835277,VAN,14692.0,NJ_ELI,PA_ALL,9,11,324,3,2020,4,5.170761626691966
4.650334764195399,VAN,21863.0,WI_MIL,IL_JOL,9,11,324,3,2020,4,4.116756570573718
5.920505474548367,VAN,10644.0,OH_CLE,IL_JOL,9,11,324,3,2020,4,1.6923684805356674
5.920505474548367,VAN,10268.0,OH_CLE,IL_JOL,9,11,324,3,2020,4,1.6888929702986206
4.489759317351298,VAN,36890.0,IL_BLO,IL_JOL,9,11,324,3,2020,4,6.774582175057979
6.311099442947759,VAN,5070.60009765625,TX_ELP,TX_ANT,9,11,324,3,2020,4,2.171998420024309
3.703521734610055,VAN,44928.0,TX_DAL,TX_FTW,9,11,324,3,2020,4,13.02525319086777
5.860643797959251,VAN,13021.0,TX_DAL,LA_NEW,10,11,324,3,2020,4,3.732209442992866
6.424220475857397,VAN,17876.599609375,TX_FTW,TX_ELP,10,11,324,3,2020,4,1.1861091796416903
6.342121418721152,VAN,6374.5,TX_ELP,TX_AUS,10,11,324,3,2020,4,2.183010427306912
4.591172682533788,VAN,6650.0,PA_HAR,PA_ALL,10,11,324,3,2020,4,4.059878095411466
5.849612940452055,VAN,15601.0,TX_DAL,TX_LUB,10,11,324,3,2020,4,2.7047535138806067
5.579729825986222,VAN,13992.0,MS_JAC,LA_SHR,10,11,324,3,2020,4,2.5385047401692398
5.355170163725336,VAN,14114.0,MS_JAC,LA_SHR,10,11,324,3,2020,4,3.614584273395247
5.860643797959251,VAN,13956.0,TX_DAL,LA_NEW,10,11,324,3,2020,4,3.7406474537080316
4.489759317351298,VAN,35952.0,IL_BLO,IL_JOL,10,11,324,3,2020,4,6.901800888519096
4.497585009292093,VAN,24170.0,IN_GRY,IL_JOL,10,11,324,3,2020,4,5.558633077921539
5.876754891610586,VAN,8231.4697265625,IL_JOL,WI_EAU,10,11,324,3,2020,4,3.260857119500299
6.287486721136677,VAN,11574.0,KY_LOU,GA_MAC,10,11,324,3,2020,4,1.740306546900086
4.486386684364766,VAN,11466.0,NJ_ELI,PA_ALL,10,11,324,3,2020,4,4.6895598524936855
5.928524763584149,VAN,16485.0,TX_DAL,TX_AMA,10,11,324,3,2020,4,2.332047577308764
4.650334764195399,VAN,24894.0,WI_MIL,IL_JOL,10,11,324,3,2020,4,4.272060434015062
6.006230029378738,VAN,27295.0,KY_BOW,IL_JOL,10,11,324,3,2020,4,2.002493476866226
5.804230982754427,VAN,6502.0,MO_JEF,IL_JOL,10,11,324,3,2020,4,2.0095832491983763
4.855928904335275,VAN,9226.0,IN_SBD,IL_JOL,10,11,324,3,2020,4,4.190830109403505
4.917056991818355,VAN,11914.0,WI_MAD,IL_JOL,10,11,324,3,2020,4,3.5301619360715
5.832175707318226,VAN,13068.0,CA_ONT,AZ_PHO,11,11,324,3,2020,4,3.0127850579070663
5.95635540160247,VAN,10052.0,OH_CLE,IL_JOL,11,11,324,3,2020,4,2.059573220695759
4.888844260022437,VAN,11546.0,MD_BAL,PA_ALL,11,11,324,3,2020,4,3.8266677680417422
4.855150343720691,VAN,11151.0,CT_HAR,PA_ALL,11,11,324,3,2020,4,3.8971322706483975
5.685618524746506,VAN,10950.0,IL_JOL,OH_TOL,11,11,324,3,2020,4,4.498923716262567
5.4852118105024115,VAN,20304.0,IN_IND,IL_JOL,11,11,324,3,2020,4,2.7893378773487743
4.489759317351298,VAN,44558.0,IL_BLO,IL_JOL,11,11,324,3,2020,4,5.371090161479818
6.006230029378738,VAN,14628.0,KY_BOW,IL_JOL,11,11,324,3,2020,4,2.041860392093072
5.303603358834598,VAN,13038.0,MI_RAP,IL_JOL,11,11,324,3,2020,4,2.793887465524252
6.4138687092730695,VAN,14421.2001953125,VA_WIN,GA_ATL,11,11,324,3,2020,4,2.6395870815387177
5.681536844906169,VAN,14345.0,OH_CIN,IL_JOL,11,11,324,3,2020,4,2.4066392080326984
5.817557470757927,VAN,31475.0,WI_EAU,IL_JOL,11,11,324,3,2020,4,2.370542752075987
4.855928904335275,VAN,9045.0,IN_SBD,IL_JOL,11,11,324,3,2020,4,4.240591059585407
5.88025360071829,VAN,12805.0,OH_COL,IL_JOL,11,11,324,3,2020,4,2.0511456217454374
5.214392098420957,VAN,15324.0,IN_IND,IL_JOL,11,11,324,3,2020,4,3.178175104378988
6.474816156232047,VAN,43000.0,IL_CHI,PA_HAR,12,11,324,3,2020,4,3.9600650793956738
5.577841251298354,VAN,14606.0,CA_ONT,NV_VEG,12,11,324,3,2020,4,2.9486328613269053
5.303603358834598,VAN,8634.0,MI_RAP,IL_JOL,12,11,324,3,2020,4,2.7961843522264807
5.692654092181089,VAN,5516.0,MA_BOS,PA_ALL,12,11,324,3,2020,4,1.7600381734014499
5.363636832668679,VAN,28800.0,WI_GRE,IL_JOL,12,11,324,3,2020,4,2.916868284503347
7.591508498544702,VAN,44000.0,IL_CHI,CA_ONT,12,11,324,3,2020,4,1.488139373106671
5.9529835444322945,VAN,42948.0,MO_KAN,OK_OKC,12,11,324,3,2020,4,3.3040001842993045
7.708154654084941,VAN,14274.900390625,CA_ONT,OH_TOL,12,11,324,3,2020,4,3.0729346444415993
7.604396348796338,VAN,40000.0,TN_CHA,AZ_PHO,12,11,324,3,2020,4,1.5142274160876001
